grad,opstina,kvart,kvadratura,broj_soba,spratnost,stanje,grejanje,cena,lift,podrum,terasa
Nis,Gradske lokacije,Pantelej,57.0,2.5 soba,1. sprat,Renovirano,Grejanje na struju,79000.0,,,Da
Nis,Gradske lokacije,Palilula,92.0,3 sobe,3/10 spratova,,Centralno grejanje,113500.0,,,
Nis,Gradske lokacije,Medijana,77.0,2.5 soba,4/5 spratova,,Centralno grejanje,120000.0,,,
Nis,Gradske lokacije,Palilula,20.0,Garsonjera,Prizemlje/3 sprata,,Grejanje na struju,32000.0,,,Da
Nis,Gradske lokacije,Pantelej,42.0,1.5 soba,3. sprat,,Grejanje na struju,66720.0,Da,,Da
Nis,Gradske lokacije,Pantelej,181.0,2.5 soba,5/5 spratova,,Etažno grejanje,134050.0,,,
Nis,Gradske lokacije,Pantelej,44.0,1.5 soba,1/3 sprata,,Etažno grejanje,66000.0,,,Da
Nis,Gradske lokacije,Pantelej,59.0,2.5 soba,1/3 sprata,,Etažno grejanje,88500.0,,,Da
Nis,Gradske lokacije,Medijana,51.0,2 sobe,3/5 spratova,,Centralno grejanje,89000.0,,,Da
Nis,Gradske lokacije,Pantelej,54.0,2.5 soba,Prizemlje/3 sprata,,Etažno grejanje,81000.0,,,
Nis,Gradske lokacije,Medijana,53.0,1.5 soba,7/8 spratova,,Centralno grejanje,108700.0,,,Da
Nis,Gradske lokacije,Pantelej,34.0,1.5 soba,1. sprat,,Etažno grejanje,48620.0,Da,,Da
Nis,Gradske lokacije,Pantelej,35.0,1.5 soba,1. sprat,,Grejanje na struju,56100.0,Da,,Da
Nis,Gradske lokacije,Pantelej,47.0,1.5 soba,1. sprat,,Grejanje na struju,77320.0,,,Da
Nis,Gradske lokacije,Medijana,75.0,2.5 soba,4. sprat,,,130000.0,,,
Nis,Gradske lokacije,Medijana,77.0,3 sobe,3/10 spratova,,,130000.0,,,
Nis,Gradske lokacije,Medijana,40.0,1.5 soba,1. sprat,,Etažno grejanje,82370.0,Da,,Da
Nis,Gradske lokacije,Pantelej,68.0,2.5 soba,4/5 spratova,,,87000.0,,,
Nis,Gradske lokacije,Medijana,94.0,4 sobe,5. sprat,Renovirano,Centralno grejanje,155000.0,Da,,Da
Nis,Gradske lokacije,Medijana,45.0,1.5 soba,1/6 spratova,,,95000.0,,,
Nis,Gradske lokacije,Medijana,75.0,3 sobe,1/10 spratova,,,123000.0,,,
Nis,Gradske lokacije,Palilula,47.0,2 sobe,Prizemlje/4 sprata,,,72000.0,,,
Nis,Gradske lokacije,Pantelej,60.0,2.5 soba,2/4 sprata,,Grejanje na struju,80000.0,,,
Nis,Gradske lokacije,Pantelej,41.0,2.5 soba,5. sprat,,Grejanje na struju,53300.0,,,
Nis,Gradske lokacije,Pantelej,60.0,2.5 soba,Prizemlje,,Grejanje na struju,84000.0,,,Da
Nis,Gradske lokacije,Medijana,135.0,5 soba,4/4 sprata,,Etažno grejanje,200000.0,Da,,Da
Nis,Gradske lokacije,Medijana,70.0,2.5 soba,3/12 spratova,Renovirano,Centralno grejanje,129000.0,,,Da
Nis,Gradske lokacije,Pantelej,80.0,3.5 soba,4/5 spratova,,Grejanje na struju,84999.0,,,Da
Nis,Gradske lokacije,Palilula,159.0,4 sobe,6/7 spratova,,,240000.0,,,
Nis,Gradske lokacije,Pantelej,44.0,1.5 soba,1/4 sprata,,Grejanje na struju,69755.0,Da,,
Nis,Gradske lokacije,Medijana,99.0,2 sobe,Prizemlje,,Etažno grejanje,70000.0,,,
Nis,Gradske lokacije,Palilula,87.0,3 sobe,Prizemlje,Renovirano,Grejanje na struju,103150.0,,,
Nis,Gradske lokacije,Medijana,60.0,2.5 soba,2/2 sprata,,,102000.0,,,
Nis,Gradske lokacije,Palilula,78.0,3 sobe,9/11 spratova,,Grejanje na struju,112300.0,Da,,Da
Nis,Gradske lokacije,Medijana,37.0,1.5 soba,13/15 spratova,,,65000.0,Da,,Da
Nis,Gradske lokacije,Medijana,43.0,2 sobe,5/5 spratova,,,56000.0,,,
Nis,Gradske lokacije,Palilula,55.0,2 sobe,Visoko prizemlje/6 spratova,,,79996.0,,,
Nis,Gradske lokacije,Palilula,66.0,1.5 soba,Prizemlje,,Etažno grejanje,97850.0,,,Da
Nis,Gradske lokacije,Palilula,23.0,Garsonjera,2/3 sprata,,Grejanje na struju,32000.0,,,Da
Nis,Gradske lokacije,Palilula,41.0,1.5 soba,2/6 spratova,,Etažno grejanje,59450.0,,,Da
Nis,Gradske lokacije,Palilula,66.0,2 sobe,Prizemlje,Renovirano,Grejanje na struju,94800.0,,,
Nis,Gradske lokacije,Palilula,62.0,1 soba,Prizemlje,Renovirano,Grejanje na struju,72200.0,,,
Nis,Gradske lokacije,Medijana,81.0,3.5 soba,1/6 spratova,,Centralno grejanje,106500.0,Da,,Da
Nis,Gradske lokacije,Palilula,64.0,2.5 soba,1/29 spratova,,Etažno grejanje,109000.0,,,
Nis,Gradske lokacije,Palilula,26.0,Garsonjera,Prizemlje/29 spratova,,Grejanje na struju,44000.0,,,
Nis,Gradske lokacije,Pantelej,44.0,1.5 soba,1. sprat,,,70000.0,Da,,Da
Nis,Gradske lokacije,Medijana,75.0,3 sobe,4. sprat,,Centralno grejanje,124000.0,Da,,Da
Nis,Gradske lokacije,Medijana,60.0,1.5 soba,1. sprat,,Etažno grejanje,120160.0,Da,,Da
Nis,Gradske lokacije,Pantelej,19.0,Garsonjera,Prizemlje/5 spratova,,Etažno grejanje,24000.0,,,
Nis,Gradske lokacije,Medijana,79.0,3.5 soba,3/4 sprata,,Etažno grejanje,130050.0,,,Da
Nis,Gradske lokacije,Pantelej,58.0,3 sobe,2/3 sprata,,Grejanje na struju,78100.0,,,Da
Nis,Gradske lokacije,Medijana,126.0,5 soba,7/8 spratova,,Grejanje na struju,205000.0,,,Da
Nis,Gradske lokacije,Medijana,85.0,2.5 soba,Prizemlje/2 sprata,Renovirano,Grejanje na gas,99000.0,,,
Nis,Gradske lokacije,Palilula,37.0,1 soba,5/5 spratova,,Centralno grejanje,56500.0,,,
Nis,Gradske lokacije,Pantelej,60.0,2.5 soba,Prizemlje/3 sprata,,Grejanje na struju,84000.0,,,Da
Nis,Gradske lokacije,Medijana,43.0,1.5 soba,5/7 spratova,,Centralno grejanje,71800.0,Ne,,Da
Nis,Gradske lokacije,Palilula,72.0,3 sobe,5/6 spratova,,Etažno grejanje,117750.0,,,
Nis,Gradske lokacije,Pantelej,70.0,2.5 soba,1/4 sprata,,Etažno grejanje,88625.0,,,
Nis,Gradske lokacije,Pantelej,89.0,3.5 soba,2/4 sprata,,Etažno grejanje,112250.0,,,
Nis,Gradske lokacije,Pantelej,62.0,3 sobe,4/5 spratova,,,93000.0,,,Da
Nis,Gradske lokacije,Medijana,87.0,2.5 soba,1. sprat,,Etažno grejanje,122000.0,,,
Nis,Gradske lokacije,Medijana,83.0,4 sobe,2/4 sprata,,Centralno grejanje,164800.0,,,Da
Nis,Gradske lokacije,Medijana,51.0,2.5 soba,Prizemlje/1 sprat,,,65000.0,,,
Nis,Gradske lokacije,Medijana,81.0,3 sobe,4/8 spratova,,Centralno grejanje,123750.0,,,
Nis,Gradske lokacije,Pantelej,80.0,3.5 soba,3/8 spratova,,Etažno grejanje,125457.0,,,Da
Nis,Gradske lokacije,Medijana,80.0,3 sobe,10/10 spratova,Renovirano,Centralno grejanje,121000.0,,,
Nis,Gradske lokacije,Pantelej,54.0,2.5 soba,1/3 sprata,,Etažno grejanje,91800.0,Da,,Da
Nis,Gradske lokacije,Palilula,66.0,2.5 soba,1/6 spratova,,Etažno grejanje,119150.0,Ne,,Da
Nis,Gradske lokacije,Medijana,62.0,3 sobe,1/4 sprata,Renovirano,Etažno grejanje,78000.0,,,
Nis,Gradske lokacije,Medijana,56.0,2 sobe,2/5 spratova,Renovirano,Centralno grejanje,95200.0,,,Da
Nis,Gradske lokacije,Medijana,180.0,3 sobe,5/5 spratova,,Etažno grejanje,218750.0,,,
Nis,Gradske lokacije,Medijana,70.0,2.5 soba,3/10 spratova,,Centralno grejanje,110000.0,,,Da
Nis,Gradske lokacije,Medijana,88.0,3 sobe,6/7 spratova,,Centralno grejanje,145000.0,Da,,
Nis,Gradske lokacije,Medijana,97.0,3.5 soba,3. sprat,,Centralno grejanje,199000.0,Da,,Da
Nis,Gradske lokacije,Medijana,84.0,2.5 soba,2. sprat,,Etažno grejanje,173040.0,Da,,Da
Nis,Gradske lokacije,Medijana,180.0,3.5 soba,3. sprat,,Etažno grejanje,369770.0,Da,,Da
Nis,Gradske lokacije,Medijana,44.0,1.5 soba,4/8 spratova,,Centralno grejanje,89250.0,,,Da
Nis,Gradske lokacije,Medijana,45.0,1.5 soba,1/8 spratova,,Centralno grejanje,91420.0,,,Da
Nis,Gradske lokacije,Medijana,47.0,1.5 soba,4/8 spratova,,Centralno grejanje,96300.0,,,Da
Nis,Gradske lokacije,Medijana,80.0,3 sobe,7/8 spratova,,Centralno grejanje,162400.0,,,Da
Nis,Gradske lokacije,Medijana,77.0,3 sobe,5/8 spratova,,Centralno grejanje,156300.0,,,Da
Nis,Gradske lokacije,Medijana,89.0,4 sobe,6/8 spratova,,Centralno grejanje,181150.0,,,Da
Nis,Gradske lokacije,Medijana,32.0,1 soba,4/8 spratova,,Centralno grejanje,65800.0,,,Da
Nis,Gradske lokacije,Medijana,44.0,1.5 soba,3/8 spratova,,Centralno grejanje,89250.0,,,Da
Nis,Gradske lokacije,Medijana,89.0,3 sobe,2/5 spratova,,Etažno grejanje,187600.0,,,Da
Nis,Gradske lokacije,Medijana,69.0,3 sobe,1/6 spratova,,Etažno grejanje,118700.0,Da,,Da
Nis,Gradske lokacije,Medijana,74.0,3 sobe,5/6 spratova,,Etažno grejanje,126900.0,Da,,Da
Nis,Gradske lokacije,Medijana,45.0,2 sobe,Visoko prizemlje,,Etažno grejanje,95000.0,Da,,Da
Nis,Gradske lokacije,Pantelej,44.0,1.5 soba,Visoko prizemlje,,Grejanje na struju,72600.0,,,Da
Nis,Gradske lokacije,Medijana,85.0,2.5 soba,6. sprat,,Etažno grejanje,130000.0,Da,,Da
Nis,Gradske lokacije,Pantelej,67.0,3.5 soba,3. sprat,,Etažno grejanje,100000.0,Da,,
Nis,Gradske lokacije,Palilula,75.0,3.5 soba,9/9 spratova,,,108000.0,,,
Nis,Gradske lokacije,Medijana,50.0,2 sobe,5/5 spratova,,,63000.0,,,
Nis,Gradske lokacije,Medijana,72.0,3 sobe,1/5 spratova,,Etažno grejanje,134000.0,,,
Nis,Gradske lokacije,Pantelej,53.0,2.5 soba,2/3 sprata,,,93000.0,,,
Nis,Gradske lokacije,Pantelej,93.0,5 soba,3/3 sprata,,,163000.0,,,
Nis,Gradske lokacije,Medijana,70.0,3 sobe,7/9 spratova,,Centralno grejanje,103000.0,Da,,Da
Nis,Gradske lokacije,Medijana,79.0,3 sobe,1/10 spratova,,Centralno grejanje,160000.0,,,
Nis,Gradske lokacije,Palilula,92.0,3 sobe,3/4 sprata,,Grejanje na struju,96600.0,,,
Nis,Gradske lokacije,Medijana,69.0,3.5 soba,9. sprat,,Etažno grejanje,93000.0,Da,,Da
Nis,Gradske lokacije,Medijana,75.0,3 sobe,Visoko prizemlje,,,119000.0,,,
Nis,Gradske lokacije,Pantelej,97.0,3.5 soba,2/2 sprata,,,159000.0,,,
Nis,Gradske lokacije,Medijana,80.0,3.5 soba,12/15 spratova,,,105000.0,,,
Nis,Gradske lokacije,Medijana,135.0,5 soba,4/4 sprata,,Grejanje na struju,200000.0,,,
Nis,Gradske lokacije,Medijana,67.0,2 sobe,2. sprat,,,115000.0,,,
Nis,Gradske lokacije,Pantelej,58.0,2 sobe,5/6 spratova,,,64000.0,,,
Nis,Gradske lokacije,Pantelej,47.0,1.5 soba,4/5 spratova,Renovirano,,77000.0,,,Da
Nis,Gradske lokacije,Medijana,86.0,2.5 soba,Prizemlje,,,80000.0,,,
Nis,Gradske lokacije,Palilula,30.0,1 soba,2/4 sprata,,Etažno grejanje,55500.0,,,Da
Nis,Gradske lokacije,Palilula,73.0,4 sobe,2/4 sprata,,Etažno grejanje,134500.0,,,Da
Nis,Gradske lokacije,Palilula,64.0,3 sobe,2/4 sprata,,Etažno grejanje,117000.0,,,Da
Nis,Gradske lokacije,Palilula,45.0,2 sobe,2/4 sprata,,Etažno grejanje,83750.0,,,Da
Nis,Gradske lokacije,Medijana,49.0,1.5 soba,1/6 spratova,,Podno grejanje,101000.0,Da,,Da
Nis,Gradske lokacije,Palilula,63.0,2.5 soba,2/3 sprata,,Grejanje na struju,94000.0,,,Da
Nis,Gradske lokacije,Pantelej,43.0,1.5 soba,3/4 sprata,,Grejanje na struju,78000.0,,,Da
Nis,Gradske lokacije,Pantelej,32.0,Garsonjera,1/4 sprata,,Grejanje na struju,58000.0,,,Da
Nis,Gradske lokacije,Pantelej,32.0,Garsonjera,2/4 sprata,,Grejanje na struju,58000.0,,,Da
Nis,Gradske lokacije,Pantelej,33.0,1.5 soba,3/4 sprata,,,56650.0,,,
Nis,Gradske lokacije,Medijana,91.0,3.5 soba,1. sprat,,Centralno grejanje,139000.0,Da,,Da
Nis,Gradske lokacije,Medijana,42.0,1.5 soba,1. sprat,,,79000.0,,,Da
Nis,Gradske lokacije,Palilula,34.0,1 soba,2/4 sprata,,Centralno grejanje,51500.0,,,
Nis,Gradske lokacije,Medijana,51.0,2 sobe,4/5 spratova,,Grejanje na struju,90000.0,,,Da
Nis,Gradske lokacije,Palilula,48.0,2 sobe,1. sprat,,,58700.0,,,
Nis,Gradske lokacije,Medijana,77.0,3 sobe,3/6 spratova,,Etažno grejanje,131000.0,Da,,Da
Nis,Gradske lokacije,Palilula,270.0,4 sobe,Prizemlje,Renovirano,Etažno grejanje,198000.0,,,
Nis,Gradske lokacije,Medijana,75.0,2.5 soba,3/5 spratova,,,123750.0,,,Da
Nis,Gradske lokacije,Medijana,80.0,3 sobe,6/8 spratova,,Centralno grejanje,113300.0,,,Da
Nis,Gradske lokacije,Medijana,79.0,2.5 soba,5/7 spratova,Renovirano,Centralno grejanje,115000.0,Da,,
Nis,Gradske lokacije,Palilula,58.0,2.5 soba,4/5 spratova,,,78800.0,,,
Nis,Gradske lokacije,Medijana,76.0,2.5 soba,2. sprat,,Centralno grejanje,89000.0,,,Da
Nis,Gradske lokacije,Medijana,60.0,2 sobe,1/5 spratova,,Etažno grejanje,121360.0,,,Da
Nis,Gradske lokacije,Medijana,77.0,3 sobe,Prizemlje/3 sprata,,Grejanje na struju,99000.0,,,Da
Nis,Gradske lokacije,Medijana,64.0,3 sobe,3. sprat,,Etažno grejanje,128540.0,,,Da
Nis,Gradske lokacije,Medijana,48.0,1.5 soba,3/4 sprata,,Etažno grejanje,105500.0,,,Da
Nis,Gradske lokacije,Medijana,60.0,2.5 soba,3/4 sprata,,Etažno grejanje,132000.0,,,Da
Nis,Gradske lokacije,Medijana,120.0,3.5 soba,4/4 sprata,,Etažno grejanje,300000.0,,,Da
Nis,Gradske lokacije,Pantelej,67.0,3.5 soba,3. sprat,,Etažno grejanje,97500.0,,,Da
Nis,Gradske lokacije,Medijana,28.0,Garsonjera,4/5 spratova,,,43000.0,,,Da
Nis,Gradske lokacije,Medijana,49.0,2 sobe,2/5 spratova,,,93000.0,,,Da
Nis,Gradske lokacije,Pantelej,50.0,1 soba,Suteren/3 sprata,,Grejanje na struju,68500.0,,,Da
Nis,Gradske lokacije,Pantelej,46.0,1 soba,1/3 sprata,,Grejanje na struju,67850.0,,,Da
Nis,Gradske lokacije,Pantelej,53.0,1 soba,1/3 sprata,,Grejanje na struju,78175.0,,,Da
Nis,Gradske lokacije,Palilula,60.0,2 sobe,4/5 spratova,,Centralno grejanje,87000.0,,,Da
Nis,Gradske lokacije,Palilula,40.0,2.5 soba,5/5 spratova,Renovirano,Centralno grejanje,60000.0,,,
Nis,Gradske lokacije,Palilula,98.0,4 sobe,2/5 spratova,,Centralno grejanje,147000.0,,,
Nis,Gradske lokacije,Medijana,75.0,3 sobe,10. sprat,,Centralno grejanje,121000.0,Da,,Da
Nis,Gradske lokacije,Palilula,98.0,4 sobe,2/5 spratova,,Centralno grejanje,147000.0,,,Da
Nis,Gradske lokacije,Pantelej,70.0,3.5 soba,5/6 spratova,,Etažno grejanje,101000.0,Da,,Da
Nis,Gradske lokacije,Pantelej,70.0,3 sobe,5/6 spratova,,Grejanje na struju,98000.0,Da,,Da
Nis,Gradske lokacije,Medijana,143.0,4 sobe,5/6 spratova,,,343500.0,,,
Nis,Gradske lokacije,Pantelej,79.0,3.5 soba,3. sprat,,Podno grejanje,120000.0,Da,,Da
Nis,Gradske lokacije,Medijana,53.0,1.5 soba,Prizemlje/8 spratova,,Centralno grejanje,92700.0,Da,,Da
Nis,Gradske lokacije,Medijana,82.0,3 sobe,1/10 spratova,Renovirano,Centralno grejanje,123500.0,,,Da
Nis,Gradske lokacije,Medijana,100.0,4 sobe,5/6 spratova,,,240000.0,,,Da
Nis,Gradske lokacije,Medijana,86.0,4 sobe,1/6 spratova,,Etažno grejanje,141700.0,,,Da
Nis,Gradske lokacije,Medijana,97.0,4 sobe,3/7 spratova,,,233000.0,,,Da
Nis,Gradske lokacije,Medijana,98.0,3 sobe,2/4 sprata,,,175400.0,,,
Nis,Gradske lokacije,Pantelej,65.0,2.5 soba,3/6 spratova,,Etažno grejanje,94250.0,,,Da
Nis,Gradske lokacije,Pantelej,62.0,2.5 soba,4/5 spratova,,,79000.0,,,Da
Nis,Gradske lokacije,Palilula,86.0,3.5 soba,3/6 spratova,,Centralno grejanje,159100.0,,,
Nis,Gradske lokacije,Medijana,35.0,1 soba,5. sprat,,,54650.0,,,Da
Nis,Gradske lokacije,Niška Banja,56.0,2 sobe,1. sprat,,Grejanje na struju,87600.0,,,
Nis,Gradske lokacije,Palilula,78.0,2 sobe,1/6 spratova,,Grejanje na struju,113290.0,,,
Nis,Gradske lokacije,Palilula,68.0,2 sobe,1/6 spratova,,Grejanje na struju,97905.0,,,
Nis,Gradske lokacije,Palilula,42.0,1.5 soba,Prizemlje/6 spratova,,Grejanje na struju,60885.0,,,
Nis,Gradske lokacije,Palilula,43.0,1 soba,Prizemlje/6 spratova,,Grejanje na struju,62370.0,,,
Nis,Gradske lokacije,Palilula,47.0,1.5 soba,Prizemlje/6 spratova,,Grejanje na struju,68100.0,,,Da
Nis,Gradske lokacije,Palilula,34.0,Garsonjera,Prizemlje/6 spratova,,Grejanje na struju,49100.0,,,
Nis,Gradske lokacije,Palilula,63.0,2.5 soba,1/3 sprata,,Etažno grejanje,91350.0,,,Da
Nis,Gradske lokacije,Pantelej,51.0,2.5 soba,Suteren/4 sprata,,Grejanje na struju,52000.0,,,
Nis,Gradske lokacije,Medijana,37.0,1.5 soba,9/10 spratova,Renovirano,Centralno grejanje,58000.0,Da,,Da
Nis,Gradske lokacije,Palilula,49.0,2 sobe,Prizemlje,,Grejanje na struju,79000.0,,,
Nis,Gradske lokacije,Pantelej,47.0,1.5 soba,Prizemlje/6 spratova,Renovirano,Grejanje na struju,65500.0,,,Da
Nis,Gradske lokacije,Medijana,61.0,2.5 soba,5/5 spratova,,Grejanje na struju,78000.0,,,Da
Nis,Gradske lokacije,Palilula,69.0,2.5 soba,Prizemlje/4 sprata,,Etažno grejanje,84999.0,,,
Nis,Gradske lokacije,Palilula,85.0,3.5 soba,3. sprat,,Etažno grejanje,136000.0,,,Da
Nis,Gradske lokacije,Medijana,51.0,2 sobe,3/5 spratova,Renovirano,Centralno grejanje,88000.0,,,
Nis,Gradske lokacije,Medijana,44.0,1.5 soba,9/9 spratova,,Centralno grejanje,67000.0,Da,,
Nis,Gradske lokacije,Medijana,80.0,2.5 soba,7/7 spratova,,,115000.0,,,
Jagodina,Gradske lokacije,Centar,73.0,2.5 soba,4/5 spratova,Renovirano,Centralno grejanje,67000.0,,,Da
Kragujevac,Gradske lokacije,Centar,71.0,2 sobe,3/4 sprata,Renovirano,Centralno grejanje,80000.0,,,Da
Subotica,Gradske lokacije,Centar 1,105.0,3 sobe,1. sprat,,Centralno grejanje,130000.0,,,Da
Subotica,Gradske lokacije,Centar 3,57.0,2 sobe,1. sprat,,Grejanje na gas,78000.0,,,Da
Zrenjanin,Gradske lokacije,Centar,76.0,3 sobe,1/2 sprata,,Grejanje na struju,105000.0,Da,,Da
Subotica,Gradske lokacije,Centar 1,252.0,6 soba,1. sprat,Renovirano,Grejanje na struju,220000.0,,,Da
Jagodina,Gradske lokacije,Centar,73.0,2.5 soba,4/5 spratova,Renovzirano,Centralno grejanje,67000.0,,,Da
Subotica,Gradske lokacije,Centar 1,124.0,3 sobe,2. sprat,,Grejanje na gas,155000.0,,,Da
Subotica,Gradske lokacije,Kertvaroš,65.0,2 sobe,Prizemlje,,Etažno grejanje,50000.0,,,Da
Subotica,Gradske lokacije,Centar 1,80.0,2 sobe,1. sprat,,Grejanje na struju,134000.0,,,Da
Čačak,Gradske lokacije,Čačak - Centar,57.0,2 sobe,10/13 spratova,Renovirano,Centralno grejanje,65000.0,,,
Zrenjanin,Gradske lokacije,Bagljaš,52.0,2 sobe,5/5 spratova,Renovirano,Centralno grejanje,40000.0,,,Da
Loznica,Okolne lokacije,Banja Koviljača,55.0,2 sobe,3/3 sprata,,,42000.0,,,Da
Subotica,Gradske lokacije,Centar 1,100.0,4 sobe,3. sprat,,Grejanje na struju,95000.0,,,Da
Zrenjanin,Gradske lokacije,Ruža Šulman,73.0,3 sobe,1. sprat,,Grejanje na struju,67000.0,,,Da
Zlatibor,Okolne lokacije,Rujno,40.0,1 soba,1/3 sprata,,Etažno grejanje,124000.0,,,Da
Kragujevac,Gradske lokacije,Erdoglija,61.0,2.5 soba,1/3 sprata,,Grejanje na gas,84728.0,,,Da
Kragujevac,Gradske lokacije,Aerodrom,62.0,2 sobe,9/12 spratova,Renovirano,Centralno grejanje,70000.0,Da,,Da
Kragujevac,Gradske lokacije,Erdoglija,86.0,3.5 soba,3/5 spratova,,Centralno grejanje,103200.0,Da,,Da
Zrenjanin,Gradske lokacije,Ruža Šulman,51.0,2 sobe,4/4 sprata,,Centralno grejanje,45000.0,,,Da
Zrenjanin,Gradske lokacije,4. Juli,79.0,3 sobe,5/5 spratova,Renovirano,Centralno grejanje,60000.0,,,
Zrenjanin,Gradske lokacije,Bagljaš,49.0,2 sobe,4/4 sprata,,Centralno grejanje,47000.0,,,Da
Zrenjanin,Gradske lokacije,Žitni Trg,68.0,2.5 soba,6/10 spratova,Renovirano,Centralno grejanje,62000.0,Da,,
Zrenjanin,Gradske lokacije,4. Juli,39.0,1 soba,4/5 spratova,,Centralno grejanje,37000.0,,,Da
Šabac,Gradske lokacije,Centar,28.0,Garsonjera,2/3 sprata,,Centralno grejanje,45200.0,,,Da
Šabac,Gradske lokacije,Živinarnik,56.0,2 sobe,1/3 sprata,,Etažno grejanje,73000.0,,,
Šabac,Gradske lokacije,Centar,52.0,2 sobe,3/4 sprata,Renovirano,Centralno grejanje,72500.0,,,Da
Kraljevo,Gradske lokacije,Centar,54.0,1.5 soba,1/5 spratova,,Centralno grejanje,69000.0,,,Da
Kraljevo,Gradske lokacije,Centar,60.0,2.5 soba,4/5 spratova,,Centralno grejanje,78000.0,,,Da
Sokobanja,Gradske lokacije,Podina,34.0,2 sobe,Prizemlje/3 sprata,,,56098.0,,,Da
Niš,Gradske lokacije,Medijana,58.0,1.5 soba,Prizemlje,Renovirano,Centralno grejanje,95580.0,,,Da
Niš,Gradske lokacije,Pantelej,47.0,1.5 soba,2. sprat,,Etažno grejanje,73050.0,Da,,Da
Niš,Gradske lokacije,Pantelej,56.0,2.5 soba,4. sprat,,Etažno grejanje,92400.0,,,Da
Niš,Gradske lokacije,Pantelej,43.0,1.5 soba,1. sprat,,Etažno grejanje,72300.0,Da,,Da
Niš,Gradske lokacije,Pantelej,39.0,1 soba,1. sprat,,,61620.0,Da,,Da
Niš,Gradske lokacije,Medijana,28.0,Garsonjera,1. sprat,,Centralno grejanje,67030.0,,,
Niš,Gradske lokacije,Pantelej,50.0,2 sobe,1. sprat,,Etažno grejanje,72500.0,Da,,Da
Niš,Gradske lokacije,Pantelej,43.0,1.5 soba,1. sprat,,Etažno grejanje,71050.0,Da,,Da
Niš,Gradske lokacije,Medijana,75.0,3 sobe,4. sprat,,Centralno grejanje,124000.0,Da,,Da
Niš,Gradske lokacije,Pantelej,44.0,1.5 soba,Visoko prizemlje,,Grejanje na struju,72600.0,,,Da
Niš,Gradske lokacije,Pantelej,50.0,2.5 soba,3. sprat,,Grejanje na struju,66000.0,,,Da
Kragujevac,Gradske lokacije,Centralna radionica,52.0,2 sobe,1/6 spratova,,Centralno grejanje,61500.0,Da,,Da
Kragujevac,Gradske lokacije,Centar,26.0,1 soba,2/5 spratova,,Centralno grejanje,41200.0,,,
Subotica,Okolne lokacije,Palić,43.0,2 sobe,2. sprat,,Grejanje na gas,86120.0,,,Da
Subotica,Gradske lokacije,Kertvaroš,48.0,3 sobe,2/2 sprata,Renovirano,Grejanje na gas,59500.0,,,
Subotica,Gradske lokacije,Radijalac,82.0,3 sobe,5/5 spratova,,Grejanje na gas,110000.0,,,Da
Kragujevac,Gradske lokacije,Centar,58.0,3.5 soba,3/6 spratova,Renovirano,Centralno grejanje,73000.0,Da,,
Zlatibor,Gradske lokacije,Centar,53.0,2.5 soba,2/3 sprata,,Grejanje na struju,82000.0,,,
Niš,Gradske lokacije,Pantelej,60.0,2.5 soba,1/2 sprata,,Etažno grejanje,99000.0,,,Da
Vrnjačka Banja,Gradske lokacije,Centar,42.0,1 soba,2/3 sprata,,Grejanje na struju,72000.0,,,Da
Kragujevac,Gradske lokacije,Smalville,44.0,1.5 soba,6/6 spratova,,Centralno grejanje,62000.0,,,Da
Zlatibor,Gradske lokacije,,48.0,2 sobe,Nisko prizemlje/1 sprat,,,95000.0,,,Da
Beočin,Gradske lokacije,,88.0,4 sobe,6/7 spratova,Renovirano,Centralno grejanje,320000.0,,,
Sombor,Gradske lokacije,Centar,57.0,2 sobe,2/3 sprata,,Grejanje na gas,70000.0,,,Da
Subotica,Gradske lokacije,Centar 1,119.0,3 sobe,2/2 sprata,,Grejanje na struju,189000.0,,,
Subotica,Gradske lokacije,Radijalac,61.0,2 sobe,1/5 spratova,,Grejanje na gas,82701.0,Da,,Da
Subotica,Gradske lokacije,Bajnat,38.0,2 sobe,4. sprat,,,53900.0,Da,,Da
Niš,Gradske lokacije,Medijana,55.0,2 sobe,1/13 spratova,,Centralno grejanje,1980.0,,,Da
Niš,Gradske lokacije,Medijana,68.0,3 sobe,9/14 spratova,,Centralno grejanje,95000.0,,,
Niš,Gradske lokacije,Palilula,40.0,1.5 soba,1/5 spratova,,Grejanje na struju,74000.0,,,
Niš,Gradske lokacije,Medijana,59.0,2 sobe,1/5 spratova,,Etažno grejanje,115000.0,,,Da
Niš,Gradske lokacije,Pantelej,60.0,2.5 soba,Prizemlje/3 sprata,,,84000.0,,,Da
Niš,Gradske lokacije,Pantelej,73.0,3.5 soba,4/4 sprata,,Etažno grejanje,90000.0,,,Da
Niš,Gradske lokacije,Medijana,59.0,2.5 soba,5/10 spratova,Renovirano,Etažno grejanje,100000.0,,,
Sremska Mitrovica,Gradske lokacije,Centar,48.0,2 sobe,1/5 spratova,,Grejanje na struju,75000.0,,,Da
Subotica,Gradske lokacije,Centar 3,67.0,3 sobe,1/5 spratova,,Grejanje na gas,97150.0,,,Da
Subotica,Gradske lokacije,Centar 3,53.0,2 sobe,1/5 spratova,,Grejanje na gas,76850.0,,,Da
Subotica,Gradske lokacije,Centar 3,71.0,3 sobe,1/5 spratova,,Grejanje na gas,102950.0,,,Da
Niš,Gradske lokacije,Palilula,53.0,2 sobe,1/4 sprata,,,55000.0,,,
