grad,opstina,kvart,kvadratura,broj_soba,spratnost,stanje,grejanje,cena,lift,podrum,terasa
Beograd,Zvezdara opština,Mirijevo,39,1.5 soba,Nisko prizemlje/4 sprata,,Centralno grejanje,65000,,,
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
Beograd,Zvezdara opština,Zvezdara,52,2.5 soba,1/2 sprata,,Etažno grejanje,59800,,,
Beograd,Palilula opština,Karaburma,56,1.5 soba,3/3 sprata,,Etažno grejanje,94000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Palilula opština,Karaburma,35,1 soba,Prizemlje/2 sprata,,,65000,,,
Beograd,Voždovac opština,Trošarina,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Stari Grad opština,Kalemegdan,37,1.5 soba,3/6 spratova,,,164000,Da,,
Beograd,Palilula opština,Karaburma,47,2.5 soba,Prizemlje/4 sprata,,,80000,,,
Beograd,Grocka opština,Kaluđerica,52,2.5 soba,3/4 sprata,,,65000,,,
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,,108000,,,
Beograd,Voždovac opština,Medaković,160,6 soba,4/4 sprata,,,130000,,,
Beograd,Palilula opština,Karaburma,66,2.5 soba,1/4 sprata,,Etažno grejanje,122000,,,Da
Beograd,Vračar,Cvetni Trg,94,3 sobe,3/6 spratova,,Grejanje na struju,326000,Da,,
Beograd,Palilula opština,Karaburma,67,3 sobe,3/5 spratova,,Centralno grejanje,133000,,,Da
Beograd,Čukarica opština,Čukarica,85,3 sobe,3/3 sprata,,Centralno grejanje,160000,,,Da
Beograd,Voždovac opština,Voždovac,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Voždovac opština,Dušanovac,61,2.5 soba,4/4 sprata,,Etažno grejanje,175000,,,
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,,Centralno grejanje,130000,Da,,Da
Beograd,Voždovac opština,Braće Jerković,47,2 sobe,4/4 sprata,,Centralno grejanje,142000,,,Da
Beograd,Vračar,Kalenić,36,1 soba,3/3 sprata,,Grejanje na struju,118000,,,Da
Beograd,Zvezdara opština,Konjarnik,62,3 sobe,4/5 spratova,,Etažno grejanje,162975,Da,,
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
Beograd,Zvezdara opština,Zvezdara,52,2.5 soba,1/2 sprata,,Etažno grejanje,59800,,,
Beograd,Palilula opština,Karaburma,56,1.5 soba,3/3 sprata,,Etažno grejanje,94000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Palilula opština,Karaburma,35,1 soba,Prizemlje/2 sprata,,,65000,,,
Beograd,Voždovac opština,Trošarina,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Stari Grad opština,Kalemegdan,37,1.5 soba,3/6 spratova,,,164000,Da,,
Beograd,Palilula opština,Karaburma,47,2.5 soba,Prizemlje/4 sprata,,,80000,,,
Beograd,Grocka opština,Kaluđerica,52,2.5 soba,3/4 sprata,,,65000,,,
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,,108000,,,
Beograd,Voždovac opština,Medaković,160,6 soba,4/4 sprata,,,130000,,,
Beograd,Palilula opština,Karaburma,66,2.5 soba,1/4 sprata,,Etažno grejanje,122000,,,Da
Beograd,Vračar,Cvetni Trg,94,3 sobe,3/6 spratova,,Grejanje na struju,326000,Da,,
Beograd,Palilula opština,Karaburma,67,3 sobe,3/5 spratova,,Centralno grejanje,133000,,,Da
Beograd,Čukarica opština,Čukarica,85,3 sobe,3/3 sprata,,Centralno grejanje,160000,,,Da
Beograd,Voždovac opština,Voždovac,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Voždovac opština,Dušanovac,61,2.5 soba,4/4 sprata,,Etažno grejanje,175000,,,
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,,Centralno grejanje,130000,Da,,Da
Beograd,Voždovac opština,Braće Jerković,47,2 sobe,4/4 sprata,,Centralno grejanje,142000,,,Da
Beograd,Novi Beograd,Blok 31 - Opština,32,1 soba,5/8 spratova,,Centralno grejanje,115900,,,
Beograd,Palilula opština,Botanička Bašta,61,2 sobe,Nisko prizemlje/2 sprata,,Grejanje na struju,160000,,,
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
Beograd,Zvezdara opština,Zvezdara,52,2.5 soba,1/2 sprata,,Etažno grejanje,59800,,,
Beograd,Palilula opština,Karaburma,56,1.5 soba,3/3 sprata,,Etažno grejanje,94000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Palilula opština,Karaburma,35,1 soba,Prizemlje/2 sprata,,,65000,,,
Beograd,Voždovac opština,Trošarina,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Stari Grad opština,Kalemegdan,37,1.5 soba,3/6 spratova,,,164000,Da,,
Beograd,Palilula opština,Karaburma,47,2.5 soba,Prizemlje/4 sprata,,,80000,,,
Beograd,Grocka opština,Kaluđerica,52,2.5 soba,3/4 sprata,,,65000,,,
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,,108000,,,
Beograd,Voždovac opština,Medaković,160,6 soba,4/4 sprata,,,130000,,,
Beograd,Palilula opština,Karaburma,66,2.5 soba,1/4 sprata,,Etažno grejanje,122000,,,Da
Beograd,Vračar,Cvetni Trg,94,3 sobe,3/6 spratova,,Grejanje na struju,326000,Da,,
Beograd,Palilula opština,Karaburma,67,3 sobe,3/5 spratova,,Centralno grejanje,133000,,,Da
Beograd,Čukarica opština,Čukarica,85,3 sobe,3/3 sprata,,Centralno grejanje,160000,,,Da
Beograd,Voždovac opština,Voždovac,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Voždovac opština,Dušanovac,61,2.5 soba,4/4 sprata,,Etažno grejanje,175000,,,
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,,Centralno grejanje,130000,Da,,Da
Beograd,Voždovac opština,Braće Jerković,47,2 sobe,4/4 sprata,,Centralno grejanje,142000,,,Da
Beograd,Novi Beograd,Blok 31 - Opština,32,1 soba,5/8 spratova,,Centralno grejanje,115900,,,
Beograd,Čukarica opština,Čukarica,43,1.5 soba,4/4 sprata,,Centralno grejanje,120000,,,Da
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
Beograd,Zvezdara opština,Zvezdara,52,2.5 soba,1/2 sprata,,Etažno grejanje,59800,,,
Beograd,Palilula opština,Karaburma,56,1.5 soba,3/3 sprata,,Etažno grejanje,94000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Palilula opština,Karaburma,35,1 soba,Prizemlje/2 sprata,,,65000,,,
Beograd,Voždovac opština,Trošarina,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Stari Grad opština,Kalemegdan,37,1.5 soba,3/6 spratova,,,164000,Da,,
Beograd,Palilula opština,Karaburma,47,2.5 soba,Prizemlje/4 sprata,,,80000,,,
Beograd,Grocka opština,Kaluđerica,52,2.5 soba,3/4 sprata,,,65000,,,
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,,108000,,,
Beograd,Voždovac opština,Medaković,160,6 soba,4/4 sprata,,,130000,,,
Beograd,Palilula opština,Karaburma,66,2.5 soba,1/4 sprata,,Etažno grejanje,122000,,,Da
Beograd,Vračar,Cvetni Trg,94,3 sobe,3/6 spratova,,Grejanje na struju,326000,Da,,
Beograd,Palilula opština,Karaburma,67,3 sobe,3/5 spratova,,Centralno grejanje,133000,,,Da
Beograd,Čukarica opština,Čukarica,85,3 sobe,3/3 sprata,,Centralno grejanje,160000,,,Da
Beograd,Voždovac opština,Voždovac,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Voždovac opština,Dušanovac,61,2.5 soba,4/4 sprata,,Etažno grejanje,175000,,,
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,,Centralno grejanje,130000,Da,,Da
Beograd,Voždovac opština,Braće Jerković,47,2 sobe,4/4 sprata,,Centralno grejanje,142000,,,Da
Beograd,Čukarica opština,Čukarica,39,1.5 soba,5/5 spratova,,Centralno grejanje,96000,,,Da
Beograd,Palilula opština,Karaburma,51,2.5 soba,11/11 spratova,,Centralno grejanje,102000,Da,,Da
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
Beograd,Zvezdara opština,Zvezdara,52,2.5 soba,1/2 sprata,,Etažno grejanje,59800,,,
Beograd,Palilula opština,Karaburma,56,1.5 soba,3/3 sprata,,Etažno grejanje,94000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Palilula opština,Karaburma,35,1 soba,Prizemlje/2 sprata,,,65000,,,
Beograd,Voždovac opština,Trošarina,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Stari Grad opština,Kalemegdan,37,1.5 soba,3/6 spratova,,,164000,Da,,
Beograd,Palilula opština,Karaburma,47,2.5 soba,Prizemlje/4 sprata,,,80000,,,
Beograd,Grocka opština,Kaluđerica,52,2.5 soba,3/4 sprata,,,65000,,,
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,,108000,,,
Beograd,Voždovac opština,Medaković,160,6 soba,4/4 sprata,,,130000,,,
Beograd,Palilula opština,Karaburma,66,2.5 soba,1/4 sprata,,Etažno grejanje,122000,,,Da
Beograd,Vračar,Cvetni Trg,94,3 sobe,3/6 spratova,,Grejanje na struju,326000,Da,,
Beograd,Palilula opština,Karaburma,67,3 sobe,3/5 spratova,,Centralno grejanje,133000,,,Da
Beograd,Čukarica opština,Čukarica,85,3 sobe,3/3 sprata,,Centralno grejanje,160000,,,Da
Beograd,Voždovac opština,Voždovac,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Voždovac opština,Dušanovac,61,2.5 soba,4/4 sprata,,Etažno grejanje,175000,,,
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,,Centralno grejanje,130000,Da,,Da
Beograd,Voždovac opština,Braće Jerković,47,2 sobe,4/4 sprata,,Centralno grejanje,142000,,,Da
Beograd,Voždovac opština,Banjica,37,1.5 soba,1/7 spratova,,Centralno grejanje,86000,,,
Beograd,Novi Beograd,Blok 1 - Fontana,74,2.5 soba,1/9 spratova,,Centralno grejanje,199000,,,
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
Beograd,Zvezdara opština,Zvezdara,52,2.5 soba,1/2 sprata,,Etažno grejanje,59800,,,
Beograd,Palilula opština,Karaburma,56,1.5 soba,3/3 sprata,,Etažno grejanje,94000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Palilula opština,Karaburma,35,1 soba,Prizemlje/2 sprata,,,65000,,,
Beograd,Voždovac opština,Trošarina,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Stari Grad opština,Kalemegdan,37,1.5 soba,3/6 spratova,,,164000,Da,,
Beograd,Palilula opština,Karaburma,47,2.5 soba,Prizemlje/4 sprata,,,80000,,,
Beograd,Grocka opština,Kaluđerica,52,2.5 soba,3/4 sprata,,,65000,,,
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,,108000,,,
Beograd,Voždovac opština,Medaković,160,6 soba,4/4 sprata,,,130000,,,
Beograd,Palilula opština,Karaburma,66,2.5 soba,1/4 sprata,,Etažno grejanje,122000,,,Da
Beograd,Vračar,Cvetni Trg,94,3 sobe,3/6 spratova,,Grejanje na struju,326000,Da,,
Beograd,Palilula opština,Karaburma,67,3 sobe,3/5 spratova,,Centralno grejanje,133000,,,Da
Beograd,Čukarica opština,Čukarica,85,3 sobe,3/3 sprata,,Centralno grejanje,160000,,,Da
Beograd,Voždovac opština,Voždovac,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Voždovac opština,Dušanovac,61,2.5 soba,4/4 sprata,,Etažno grejanje,175000,,,
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,,Centralno grejanje,130000,Da,,Da
Beograd,Voždovac opština,Braće Jerković,47,2 sobe,4/4 sprata,,Centralno grejanje,142000,,,Da
Beograd,Novi Beograd,Blok 30,73,3 sobe,11/11 spratova,Renovirano,Centralno grejanje,230000,Da,,
Beograd,Zvezdara opština,Lion,83,2 sobe,4/4 sprata,,Grejanje na struju,220000,,,
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
Beograd,Zvezdara opština,Zvezdara,52,2.5 soba,1/2 sprata,,Etažno grejanje,59800,,,
Beograd,Palilula opština,Karaburma,56,1.5 soba,3/3 sprata,,Etažno grejanje,94000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Palilula opština,Karaburma,35,1 soba,Prizemlje/2 sprata,,,65000,,,
Beograd,Voždovac opština,Trošarina,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Stari Grad opština,Kalemegdan,37,1.5 soba,3/6 spratova,,,164000,Da,,
Beograd,Palilula opština,Karaburma,47,2.5 soba,Prizemlje/4 sprata,,,80000,,,
Beograd,Grocka opština,Kaluđerica,52,2.5 soba,3/4 sprata,,,65000,,,
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,,108000,,,
Beograd,Voždovac opština,Medaković,160,6 soba,4/4 sprata,,,130000,,,
Beograd,Palilula opština,Karaburma,66,2.5 soba,1/4 sprata,,Etažno grejanje,122000,,,Da
Beograd,Vračar,Cvetni Trg,94,3 sobe,3/6 spratova,,Grejanje na struju,326000,Da,,
Beograd,Palilula opština,Karaburma,67,3 sobe,3/5 spratova,,Centralno grejanje,133000,,,Da
Beograd,Čukarica opština,Čukarica,85,3 sobe,3/3 sprata,,Centralno grejanje,160000,,,Da
Beograd,Voždovac opština,Voždovac,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Voždovac opština,Dušanovac,61,2.5 soba,4/4 sprata,,Etažno grejanje,175000,,,
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,,Centralno grejanje,130000,Da,,Da
Beograd,Voždovac opština,Braće Jerković,47,2 sobe,4/4 sprata,,Centralno grejanje,142000,,,Da
Beograd,Voždovac opština,Autokomanda,60,2 sobe,2/5 spratova,,Centralno grejanje,225000,,,Da
Beograd,Vračar,Krunski Venac,103,3 sobe,2/5 spratova,,Centralno grejanje,410000,,,Da
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
Beograd,Zvezdara opština,Zvezdara,52,2.5 soba,1/2 sprata,,Etažno grejanje,59800,,,
Beograd,Palilula opština,Karaburma,56,1.5 soba,3/3 sprata,,Etažno grejanje,94000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Palilula opština,Karaburma,35,1 soba,Prizemlje/2 sprata,,,65000,,,
Beograd,Voždovac opština,Trošarina,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Stari Grad opština,Kalemegdan,37,1.5 soba,3/6 spratova,,,164000,Da,,
Beograd,Palilula opština,Karaburma,47,2.5 soba,Prizemlje/4 sprata,,,80000,,,
Beograd,Grocka opština,Kaluđerica,52,2.5 soba,3/4 sprata,,,65000,,,
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,,108000,,,
Beograd,Voždovac opština,Medaković,160,6 soba,4/4 sprata,,,130000,,,
Beograd,Palilula opština,Karaburma,66,2.5 soba,1/4 sprata,,Etažno grejanje,122000,,,Da
Beograd,Vračar,Cvetni Trg,94,3 sobe,3/6 spratova,,Grejanje na struju,326000,Da,,
Beograd,Palilula opština,Karaburma,67,3 sobe,3/5 spratova,,Centralno grejanje,133000,,,Da
Beograd,Čukarica opština,Čukarica,85,3 sobe,3/3 sprata,,Centralno grejanje,160000,,,Da
Beograd,Voždovac opština,Voždovac,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Voždovac opština,Dušanovac,61,2.5 soba,4/4 sprata,,Etažno grejanje,175000,,,
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,,Centralno grejanje,130000,Da,,Da
Beograd,Voždovac opština,Braće Jerković,47,2 sobe,4/4 sprata,,Centralno grejanje,142000,,,Da
Beograd,Zvezdara opština,Lion,83,2 sobe,4/4 sprata,,Grejanje na struju,220000,,,
Beograd,Zvezdara opština,Mirijevo,33,1 soba,3/5 spratova,,,79000,,,
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
Beograd,Zvezdara opština,Zvezdara,52,2.5 soba,1/2 sprata,,Etažno grejanje,59800,,,
Beograd,Palilula opština,Karaburma,56,1.5 soba,3/3 sprata,,Etažno grejanje,94000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Palilula opština,Karaburma,35,1 soba,Prizemlje/2 sprata,,,65000,,,
Beograd,Voždovac opština,Trošarina,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Stari Grad opština,Kalemegdan,37,1.5 soba,3/6 spratova,,,164000,Da,,
Beograd,Palilula opština,Karaburma,47,2.5 soba,Prizemlje/4 sprata,,,80000,,,
Beograd,Grocka opština,Kaluđerica,52,2.5 soba,3/4 sprata,,,65000,,,
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,,108000,,,
Beograd,Voždovac opština,Medaković,160,6 soba,4/4 sprata,,,130000,,,
Beograd,Palilula opština,Karaburma,66,2.5 soba,1/4 sprata,,Etažno grejanje,122000,,,Da
Beograd,Vračar,Cvetni Trg,94,3 sobe,3/6 spratova,,Grejanje na struju,326000,Da,,
Beograd,Palilula opština,Karaburma,67,3 sobe,3/5 spratova,,Centralno grejanje,133000,,,Da
Beograd,Čukarica opština,Čukarica,85,3 sobe,3/3 sprata,,Centralno grejanje,160000,,,Da
Beograd,Voždovac opština,Voždovac,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Voždovac opština,Dušanovac,61,2.5 soba,4/4 sprata,,Etažno grejanje,175000,,,
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,,Centralno grejanje,130000,Da,,Da
Beograd,Voždovac opština,Braće Jerković,47,2 sobe,4/4 sprata,,Centralno grejanje,142000,,,Da
Beograd,Zvezdara opština,Lion,83,2 sobe,4/4 sprata,,Grejanje na struju,220000,,,
Beograd,Savski Venac,Centar,,,,,Centralno grejanje,210000,,,Da
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
Beograd,Zvezdara opština,Zvezdara,52,2.5 soba,1/2 sprata,,Etažno grejanje,59800,,,
Beograd,Palilula opština,Karaburma,56,1.5 soba,3/3 sprata,,Etažno grejanje,94000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Vračar,Kalenić,77,3.5 soba,2/4 sprata,,Etažno grejanje,225000,,,Da
Beograd,Palilula opština,Karaburma,35,1 soba,Prizemlje/2 sprata,,,65000,,,
Beograd,Voždovac opština,Trošarina,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Stari Grad opština,Kalemegdan,37,1.5 soba,3/6 spratova,,,164000,Da,,
Beograd,Palilula opština,Karaburma,47,2.5 soba,Prizemlje/4 sprata,,,80000,,,
Beograd,Grocka opština,Kaluđerica,52,2.5 soba,3/4 sprata,,,65000,,,
Beograd,Zvezdara opština,Mirijevo,52,2 sobe,2/3 sprata,,,108000,,,
Beograd,Voždovac opština,Medaković,160,6 soba,4/4 sprata,,,130000,,,
Beograd,Palilula opština,Karaburma,66,2.5 soba,1/4 sprata,,Etažno grejanje,122000,,,Da
Beograd,Vračar,Cvetni Trg,94,3 sobe,3/6 spratova,,Grejanje na struju,326000,Da,,
Beograd,Palilula opština,Karaburma,67,3 sobe,3/5 spratova,,Centralno grejanje,133000,,,Da
Beograd,Čukarica opština,Čukarica,85,3 sobe,3/3 sprata,,Centralno grejanje,160000,,,Da
Beograd,Voždovac opština,Voždovac,108,3 sobe,3/3 sprata,,Centralno grejanje,299000,,,Da
Beograd,Voždovac opština,Dušanovac,61,2.5 soba,4/4 sprata,,Etažno grejanje,175000,,,
Beograd,Čukarica opština,Čukarica,45,2 sobe,6/7 spratova,,Centralno grejanje,130000,Da,,Da
Beograd,Voždovac opština,Braće Jerković,47,2 sobe,4/4 sprata,,Centralno grejanje,142000,,,Da
Beograd,Zemun opština,Zemun,66,3 sobe,1/2 sprata,,Etažno grejanje,119990,,,
Beograd,Novi Beograd,Blok 31 - Opština,32,1 soba,5/8 spratova,,Centralno grejanje,115900,,,
Beograd,Palilula opština,Karaburma,55,2.5 soba,1/4 sprata,,Grejanje na struju,110000,,,Da
